법인등록번호,자산총액,직전사업결산일자,자본금액,자본총액,회사구분,부채총액,소속회사명,기업공개일자,기업설립일,집단편입일,업종코드,업종명,상시종업원수,공개년월,출력순위,대표자명,매출액,결산기일,당기순이익,기업집단명,rcmgCode
1.50E+12,9947000000,20210324,3000000000,-12909000000,일반회사,22856000000,청주그린에너지,,20141201,20150102,D35,"전기, 가스, 증기 및 공기 조절 공급업",6,202105,795,안동식,4313000000,20201231,-8183000000,삼천리,24037678
1.50E+12,1525000000,20210318,25000000,815000000,일반회사,711000000,밝은누리,,20150723,20151001,N74,사업시설 관리 및 조경 서비스업,99,202105,236,김기섭,3092000000,20201231,133000000,엘지,1801804790
1.50E+12,5860000000,20210326,50000000,4324000000,일반회사,1536000000,대우컴바인,,20160330,20190515,C22,고무 및 플라스틱제품 제조업,15,202105,1298,이동준,11856000000,20201231,628000000,하이트진로,1802607644
1.50E+12,29069000000,20210326,17400000000,17245000000,일반회사,11824000000,행복모아,,20161012,20161201,C14,"의복, 의복 액세서리 및 모피제품 제조업",446,202105,2515,조상욱,20284000000,20201231,-681000000,에스케이,1803306854
1.50E+12,5483000000,20210330,2000000000,-1023000000,일반회사,6506000000,금호고속관광[경기],,20161130,20161230,H49,육상 운송 및 파이프라인 운송업,64,202105,1181,이계영,5540000000,20201231,-1161000000,금호아시아나,1803609149
1.50E+12,9.98E+11,20210331,1.24E+11,6.30E+11,일반회사,3.69E+11,에스케이하이닉스시스템아이씨,,20170512,20170701,C26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1288,202105,1872,이동재,7.03E+11,20201231,97317000000,에스케이,1902801002
1.50E+12,1093000000,20210310,550000000,433000000,일반회사,660000000,푸드위드,,20200102,20200301,C10,식료품 제조업,33,202105,2395,류하민,648000000,20201231,-117000000,롯데,2103609838
1.50E+12,163000000,20210331,50000000,-9000000,일반회사,172000000,에스투엘레바,,20200709,20210501,F41,종합 건설업,2,202105,505,박상욱,0,20201231,-59000000,중흥건설,2301908688
1.50E+12,2309000000,20210326,1000000000,568000000,일반회사,1741000000,서오창테크노밸리,,20200804,20200901,L68,부동산업,0,202105,307,김인성,,20201231,-432000000,한화,2302605130
1.50E+12,500000000,20210125,500000000,500000000,일반회사,,아름누리,,20210201,20210401,N74,사업시설 관리 및 조경 서비스업,146,202105,439,이원률,,20211231,,엘지,2401404763
1.50E+12,500000000,20210323,500000000,500000000,일반회사,0,에스개발,,20210323,20210501,F41,종합 건설업,0,202105,480,송귀범,0,20211231,0,중흥건설,2401903941
1.51E+12,1.10E+11,20210315,3000000000,50505000000,일반회사,59757000000,세아엘앤에스,,19850215,19850215,H49,육상 운송 및 파이프라인 운송업,126,202105,332,조윤삼,4.06E+11,20201231,3303000000,세아,710903
1.51E+12,49690000000,20210319,49828000000,46707000000,일반회사,2983000000,케이지씨예본,,20120222,20120401,C10,식료품 제조업,82,202105,847,이창효,13960000000,20201231,1227000000,케이티앤지,18082147
1.51E+12,36467000000,20210318,2000000000,25709000000,일반회사,10758000000,센트로,,20160202,20160302,E38,"폐기물 수집, 운반, 처리 및 원료 재생업",11,202105,345,성판용,34855000000,20201231,20959000000,태영,1802501560
1.51E+12,73743000000,20210325,1000000000,48716000000,일반회사,25027000000,코오롱바이오텍,,20201203,20210104,C21,의료용 물질 및 의약품 제조업,34,202105,2285,양윤철,2000000,20201231,-449000000,코오롱,2303800228
1.51E+12,1000000,20210316,1000000,1000000,일반회사,,빌드윈충주지앤피태양광발전,,20200915,20201102,D35,"전기, 가스, 증기 및 공기 조절 공급업",1,202105,8,김선철,,20201231,-100000,엘에스,2303307375
1.51E+12,75632000000,20210319,15000000000,61457000000,일반회사,14175000000,영풍파일,,19900403,20150528,C33,기타 제품 제조업,34,202105,2020,정원호,38778000000,20201231,-2875000000,아이에스지주,305944
1.51E+12,23086000000,20210325,14800000000,19972000000,일반회사,3114000000,씨엔에스푸드시스템,,20030312,20131201,C10,식료품 제조업,187,202105,428,고덕길,32191000000,20201231,1129000000,현대백화점,290695
1.54E+12,10178000000,20210326,1000000000,7406000000,일반회사,2772000000,이노폴리텍,,20000327,20090102,C22,고무 및 플라스틱제품 제조업,145,202105,2094,최병민,13690000000,20201231,-624000000,지에스,135862
1.54E+12,23847000000,20210330,1500000000,16333000000,일반회사,7514000000,송림푸드,,20011220,20170201,C10,식료품 제조업,108,202105,359,박세종,29787000000,20201231,2651000000,씨제이,237627
1.54E+12,37502000000,20210318,1729000000,16208000000,일반회사,21294000000,티에스케이프리텍,,20040825,20200102,E38,"폐기물 수집, 운반, 처리 및 원료 재생업",73,202105,938,김희두,36063000000,20201231,1357000000,태영,353733
1.54E+12,32636000000,20210324,2946000000,12379000000,일반회사,20257000000,농업회사법인 팜에이트,,20041021,20160322,C10,식료품 제조업,257,202105,1239,"박종위,강대현",53164000000,20201231,436000000,IMM인베스트먼트,801423
1.54E+12,1.23E+11,20210326,23700000000,86470000000,일반회사,36342000000,대우에스티,,20050104,20110405,F42,전문직별 공사업,708,202105,112,윤우규,1.48E+11,20201231,1356000000,대우건설,373004
1.54E+12,3706000000,20210330,10000000000,2325000000,일반회사,1381000000,에스케이씨에코솔루션즈,,20100520,20100702,C22,고무 및 플라스틱제품 제조업,14,202105,1839,김형중,0,20201231,-24074000000,에스케이,16020462
1.54E+12,29871000000,20210323,1551000000,14623000000,일반회사,15247000000,한국타워크레인,,20130130,20151201,C29,기타 기계 및 장비 제조업,28,202105,2435,임명진,30500000000,20201231,371000000,현대백화점,19092078
1.54E+12,8113000000,20210330,3100000000,5637000000,일반회사,2476000000,송림에프에스,,20150501,20170401,C10,식료품 제조업,29,202105,358,박세종,10759000000,20201231,1067000000,씨제이,1801400317
1.54E+12,13241000000,20210329,11178000000,11401000000,일반회사,1840000000,우리,,20180504,20180504,L68,부동산업,5,202105,636,김건호,480000000,20201231,138000000,삼양,2101303531
1.54E+12,7286000000,20210205,2305000000,2025000000,일반회사,5261000000,해오름태양광발전소,,20191021,20191201,D35,"전기, 가스, 증기 및 공기 조절 공급업",0,202105,2508,"장동식, 이영욱",220000000,20201231,-225000000,한화,2103409440
1.54E+12,8657000000,20210330,238000000,7518000000,일반회사,1139000000,농업회사법인농협흙사랑,,19940322,20010618,C33,기타 제품 제조업,16,202105,1260,배상환,6841000000,20201231,175000000,농협,151044
1.54E+12,1.36E+11,20210325,1.45E+11,73128000000,일반회사,62682000000,농협홍삼,,20020724,20020724,C10,식료품 제조업,154,202105,92,고병기,57217000000,20201231,-766000000,농협,212098
1.54E+12,337000000,20210331,900000000,261000000,일반회사,76000000,아람이앤씨,,20150107,20150107,L68,부동산업,1,202105,1724,황수영,,20201231,-61000000,아이에스지주,1301303446
1.55E+12,77498000000,20210325,8540000000,73427000000,일반회사,4071000000,코스파,,19910416,19910416,C20,화학 물질 및 화학제품 제조업; 의약품 제외,114,202105,2277,김성호,24068000000,20201231,344000000,애경,732010
1.55E+12,39015000000,20210324,8600000000,23112000000,일반회사,15903000000,우지막코리아,,20060203,20181101,C26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",152,202105,2049,문동국,17638000000,20201231,-7905000000,엘지,466839
1.55E+12,4219000000,20210319,305000000,3523000000,일반회사,696000000,중앙레미콘,,20060414,20150528,C33,기타 제품 제조업,7,202105,2176,정원호,4647000000,20201231,-35000000,아이에스지주,493493
1.55E+12,17255000000,20210331,100000000,16257000000,일반회사,998000000,에이치에스아이,,20141219,20150202,C28,전기장비 제조업,0,202105,1912,임원배,,20201231,3073000000,한화,1301208714
1.55E+12,50256000000,20210329,46500000000,45713000000,일반회사,4543000000,지피씨,,20200214,20200401,C33,기타 제품 제조업,14,202105,2215,온창윤,,20201231,-564000000,지에스,2301101510
1.55E+12,1.36E+11,20210316,53928000000,1.17E+11,일반회사,18585000000,지알엠,,20080523,20080701,C24,1차 금속 제조업,109,202105,760,백진수,2.41E+11,20201231,23358000000,엘에스,13017341
1.60E+12,3.42E+11,20210329,30001000000,1.34E+11,일반회사,2.08E+11,한화갤러리아타임월드,,19790530,20000302,G47,소매업; 자동차 제외,257,202105,1054,김은수,1.34E+11,20201231,7036000000,한화,620580
1.60E+12,1.72E+12,20210331,9276000000,1.06E+12,일반회사,6.58E+11,하림지주,20170630,19500401,20010119,K64,금융업,63,202105,1011,김홍국,15166000000,20201231,-39418000000,하림,310360
1.60E+12,54156000000,20210329,650000000,20124000000,일반회사,34032000000,에이텍,,19820127,19820127,C22,고무 및 플라스틱제품 제조업,138,202105,537,윤광호,57528000000,20201231,-2350000000,애경,353876
1.60E+12,3.11E+11,20210326,8555000000,1.54E+11,일반회사,1.57E+11,에이케이켐텍,,19820319,19820319,C20,화학 물질 및 화학제품 제조업; 의약품 제외,158,202105,1924,신상용,2.35E+11,20201231,26928000000,애경,353604
1.60E+12,55521000000,20210318,5707000000,49205000000,일반회사,6316000000,태아산업,,19721220,20040501,C12,담배 제조업,102,202105,2338,김용필,21758000000,20201231,338000000,케이티앤지,311731
1.60E+12,5446000000,20210325,1500000000,-428000000,일반회사,5874000000,한화이글스,,19850311,19870401,R91,스포츠 및 오락관련 서비스업,50,202105,1061,박찬혁,35486000000,20201231,91000000,한화,990124
1.60E+12,4.05E+13,20210324,9.91E+11,2.28E+12,금융보험업,3.83E+13,미래에셋생명보험,20150708,19880307,20050614,K65,보험 및 연금업,1018,202105,1505,"변재상, 김평규",3.52E+12,20201231,92092000000,미래에셋,821241
1.60E+12,2.51E+11,20210324,29058000000,1.62E+11,일반회사,88488000000,지니뮤직,20000720,19910207,20080201,J63,정보서비스업,246,202105,756,조훈,2.47E+11,20201231,9472000000,케이티,45728
1.60E+12,45632000000,20210331,2000000000,31981000000,일반회사,13651000000,한국엔지니어링웍스,,19920221,19920221,C29,기타 기계 및 장비 제조업,322,202105,1023,문동환,46024000000,20201231,-2487000000,한국타이어,767662
1.60E+12,2907000000,20210401,100000000,2678000000,일반회사,229000000,신화,,19950207,20160322,G46,도매 및 상품 중개업,3,202105,411,정석용,1133000000,20201231,53000000,IMM인베스트먼트,717886
1.60E+12,7.11E+11,20210331,25000000000,4.37E+11,일반회사,2.74E+11,호반호텔앤리조트,,19960826,20181101,I55,숙박업,435,202105,1106,최승남,46843000000,20201231,-11799000000,호반건설,189794
1.60E+12,99351000000,20210324,9895000000,90321000000,일반회사,9030000000,이니텍,20011115,19970613,20111101,J58,출판업,229,202105,2096,강석모,41864000000,20201231,-692000000,케이티,129698
1.60E+12,9.88E+12,20210319,9.55E+11,8.05E+12,일반회사,1.83E+12,케이티앤지,19991008,19870401,19870401,C12,담배 제조업,4340,202105,861,백복인,3.44E+12,20201231,1.08E+12,케이티앤지,1471
1.60E+12,71269000000,20210331,59943000000,57014000000,일반회사,14255000000,농협대전유통,,19981124,19981124,G47,소매업; 자동차 제외,177,202105,80,김태종,1.76E+11,20201231,1127000000,농협,133629
1.60E+12,2.20E+12,20210319,71850000000,2.01E+12,일반회사,1.91E+11,한국인삼공사,,19990101,19990101,C10,식료품 제조업,1692,202105,1025,김재수,1.33E+12,20201231,1.09E+11,케이티앤지,165669
1.60E+12,7.50E+11,20210318,8132000000,5.31E+11,일반회사,2.19E+11,실리콘웍스,20100608,19991111,20140701,C26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1038,202105,412,손보익,1.16E+12,20201231,72291000000,엘지,187803
1.60E+12,12286000000,20210330,1000000000,12251000000,일반회사,35000000,밀텍,,20010509,20010509,C29,기타 기계 및 장비 제조업,7,202105,1525,이성태,710000000,20201231,-1244000000,현대해상화재보험,180907
1.60E+12,2.82E+11,20210330,23843000000,1.54E+11,일반회사,1.28E+11,케이티씨에스,20100916,20010627,20100104,J63,정보서비스업,9251,202105,859,박경원,5.12E+11,20201231,5660000000,케이티,183634
1.60E+12,1291000000,20210322,1000000000,994000000,일반회사,297000000,그린순창,,20020319,20210201,E37,"하수, 폐수 및 분뇨 처리업",2,202105,1167,이광철,2302000000,20201231,-41000000,에스케이,377761
1.60E+12,64755000000,20210322,16687000000,18336000000,일반회사,46419000000,농업회사법인주원산오리,,20020328,20020328,C10,식료품 제조업,163,202105,1254,이우진,75401000000,20201231,-8185000000,하림,93285
1.60E+12,33765000000,20210331,1655000000,8820000000,일반회사,24945000000,케이티엠오에스남부,,20041227,20181001,N74,사업시설 관리 및 조경 서비스업,871,202105,867,고경우,71066000000,20201231,1639000000,케이티,824892
1.60E+12,3769000000,20210322,1968000000,3496000000,일반회사,273000000,그린화순,,20051128,20210201,E37,"하수, 폐수 및 분뇨 처리업",1,202105,1172,이광철,3264000000,20201231,326000000,에스케이,485773
1.60E+12,31893000000,20210330,1281000000,2839000000,일반회사,29054000000,농업회사법인제이팜스,,20060704,20190701,C10,식료품 제조업,230,202105,1253,허훈,47688000000,20201231,-1855000000,씨제이,13055826
1.60E+12,3976000000,20210325,2073000000,1178000000,일반회사,2798000000,케이티넥스알,,20070131,20110302,J62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",78,202105,851,문상룡,11998000000,20201231,-281000000,케이티,13020187
1.60E+12,58182000000,20210330,3477000000,6722000000,일반회사,51460000000,케이티서비스남부,,20071221,20151001,F42,전문직별 공사업,1987,202105,855,김현수,2.64E+11,20201231,-456000000,케이티,16009190
1.60E+12,31108000000,20210315,4530000000,16305000000,일반회사,14803000000,에이케이앤엠엔바이오팜,,20080114,20080806,C33,기타 제품 제조업,78,202105,1921,이훈구,20137000000,20201231,2596000000,애경,13046704
1.60E+12,69496000000,20210330,14281000000,17912000000,일반회사,51584000000,서비스탑,,20100611,20100802,N75,사업 지원 서비스업,3509,202105,1623,최재원,1.95E+11,20201231,2592000000,에스케이,16022369
1.60E+12,1.29E+11,20210326,66798000000,15235000000,일반회사,1.14E+11,씨제이포디플렉스,,20101019,20110103,J59,영상ㆍ오디오 기록물 제작 및 배급업,164,202105,1718,김종열,25980000000,20201231,-52780000000,씨제이,16039230
1.60E+12,6530000000,20210322,2000000000,389000000,일반회사,6141000000,농업회사법인 피그앤그린 ,,20101231,20101231,A01,농업,3,202105,1242,조제혁,27620000000,20201231,-316000000,하림,16097619
1.60E+12,5.35E+11,20210331,7310000000,1.96E+11,일반회사,3.39E+11,제일사료,,20110104,20110104,C10,식료품 제조업,361,202105,2160,권천년,5.65E+11,20201231,-4290000000,하림,16060460
1.60E+12,27403000000,20210330,100000000,19765000000,일반회사,7638000000,아름덴티스트리,,20110629,20190401,C27,"의료, 정밀, 광학 기기 및 시계 제조업",94,202105,440,이정현,19947000000,20201231,3452000000,한국타이어,18068510
1.60E+12,4690000000,20210325,300000000,-10266000000,일반회사,14956000000,프레시원중부,,20110715,20141001,G46,도매 및 상품 중개업,49,202105,986,김상현,22451000000,20201231,-512000000,씨제이,18071436
1.60E+12,12753000000,20210323,2000000000,8826000000,일반회사,3927000000,에스케이렌터카서비스,,20110831,20111101,N75,사업 지원 서비스업,360,202105,1819,황재연,26035000000,20201231,2673000000,에스케이,18076862
1.60E+12,1973000000,20210322,901000000,944000000,일반회사,1029000000,달성맑은물길,,20120228,20210201,E37,"하수, 폐수 및 분뇨 처리업",0,202105,1269,이광철,635000000,20201231,82000000,에스케이,18082142
1.60E+12,60001000000,20210325,20100000000,13980000000,일반회사,46021000000,세아엔지니어링,,20131205,20140101,C29,기타 기계 및 장비 제조업,154,202105,331,박원식,51999000000,20201231,-10271000000,세아,23026948
1.60E+12,1810000000,20200331,900000000,409000000,일반회사,1402000000,한국동그라미파트너스,,20150302,20150401,N75,사업 지원 서비스업,141,202105,2414,정일용,5175000000,20201231,106000000,한국타이어,1302901297
1.60E+12,2.48E+11,20210330,11413000000,1.79E+11,일반회사,69071000000,에스케이바이오텍,,20150401,20150501,C21,의료용 물질 및 의약품 제조업,392,202105,1831,황근주,1.35E+11,20201231,5862000000,에스케이,1602601359
1.60E+12,6.29E+11,20210325,35000000000,3.19E+11,일반회사,3.10E+11,대전신세계,,20160422,20160601,G47,소매업; 자동차 제외,2,202105,113,김낙현,0,20201231,-5473000000,신세계,1802705038
1.60E+12,3002000000,20210330,576000000,480000000,일반회사,2522000000,레즐러태양광발전소,,20170626,20210501,D35,"전기, 가스, 증기 및 공기 조절 공급업",1,202105,178,김현수,280000000,20201231,-71000000,삼천리,1902904305
1.60E+12,28524000000,20210330,2400000000,8606000000,일반회사,19918000000,아름홀딩스,,20181204,20190401,M71,전문 서비스업,0,202105,441,전병우,1583000000,20201231,-670000000,한국타이어,2102104671
1.60E+12,14805000000,20210323,500000000,-486000000,일반회사,15291000000,호남환경에너지,,20190802,20210201,E37,"하수, 폐수 및 분뇨 처리업",11,202105,2582,나해주,,20201231,-970000000,에스케이,2103101224
1.61E+12,49554000000,20210325,2000000000,31009000000,일반회사,18545000000,하림펫푸드,,20170403,20170403,C10,식료품 제조업,59,202105,1012,민동기,19775000000,20201231,-2914000000,하림,1902700402
1.61E+12,3.77E+12,20210329,5.55E+11,3.39E+12,일반회사,3.74E+11,한화종합화학,,19880519,20150701,M71,전문 서비스업,370,202105,2487,박흥권외1명,1.20E+12,20201231,2.29E+11,한화,351385
1.61E+12,5.05E+12,20210326,4.09E+11,2.42E+12,일반회사,2.63E+12,현대트랜시스,,19991228,20010402,C30,자동차 및 트레일러 제조업,3843,202105,2577,여수동,5.87E+12,20201231,7122000000,현대자동차,128373
1.61E+12,5.18E+11,20210330,3.47E+11,4.61E+11,일반회사,56940000000,현대스틸산업,,20010328,20110405,C25,금속 가공제품 제조업; 기계 및 가구 제외,238,202105,2537,윤여성,2.77E+11,20201231,-2281000000,현대자동차,200183
1.61E+12,6.66E+12,20210326,95827000000,3.45E+12,일반회사,3.20E+12,한화토탈,,20030801,20150701,C20,화학 물질 및 화학제품 제조업; 의약품 제외,1799,202105,2493,김종서외1,6.76E+12,20201231,1.17E+11,한화,215522
1.61E+12,45324000000,20210319,6200000000,43034000000,일반회사,2290000000,현대서산농장,,20050418,20110405,A01,농업,45,202105,1083,한두호,25378000000,20201231,1577000000,현대자동차,513850
1.61E+12,1.45E+11,20210326,40000000000,80916000000,일반회사,64526000000,현대파텍스,,20051107,20051201,C30,자동차 및 트레일러 제조업,59,202105,2578,원종훈,58446000000,20201231,-800000000,현대자동차,382164
1.61E+12,4.64E+11,20210322,1.90E+11,4.01E+11,일반회사,62755000000,롯데엠시시,,20060802,20060901,C20,화학 물질 및 화학제품 제조업; 의약품 제외,190,202105,1450,"윤승호, 오쿠노 히로아키",4.26E+11,20201231,35443000000,롯데,392701
1.61E+12,12607000000,20210331,30000000000,12174000000,일반회사,433000000,서산테크노밸리,,20070209,20070302,L68,부동산업,0,202105,306,김인성,2977000000,20201231,393000000,한화,485766
1.61E+12,1.11E+12,20210330,6.32E+11,6.42E+11,일반회사,4.65E+11,현대코스모,,20091126,20100902,C20,화학 물질 및 화학제품 제조업; 의약품 제외,31,202105,2575,"이영우, 마츠오카 타이스케",1.50E+12,20201231,-67373000000,현대중공업,13099632
1.61E+12,4.62E+11,20210330,13000000000,3.06E+11,일반회사,1.55E+11,현대쉘베이스오일,,20120412,20120501,C19,"코크스, 연탄 및 석유정제품 제조업",21,202105,2536,송규석,5.71E+11,20201231,70694000000,현대중공업,18083652
1.61E+12,122000000,20190905,50000000,-6000000,일반회사,128000000,대산컴플렉스개발,,20130228,20130501,L68,부동산업,0,202105,1293,최진우,0,20201231,-44000000,케이씨씨,21000148
1.61E+12,51583000000,20210319,25000000000,4671000000,일반회사,46912000000,현대위아터보,,20131022,20131201,C30,자동차 및 트레일러 제조업,20,202105,2556,임주택,55407000000,20201231,-2974000000,현대자동차,23002386
1.61E+12,3.47E+12,20210322,1.22E+12,1.46E+12,일반회사,2.01E+12,현대케미칼,,20140520,20140701,C19,"코크스, 연탄 및 석유정제품 제조업",508,202105,2574,최수관,2.70E+12,20201231,-34735000000,현대중공업,23078871
1.61E+12,3.09E+11,20210330,1.04E+11,1.66E+11,일반회사,1.43E+11,현대오씨아이,,20160217,20160401,C20,화학 물질 및 화학제품 제조업; 의약품 제외,106,202105,2551,박치웅,1.64E+11,20201231,28475000000,현대중공업,1802504618
1.61E+12,1.95E+11,20210329,19000000000,21277000000,일반회사,1.73E+11,현대에코에너지,,20170726,20171001,D35,"전기, 가스, 증기 및 공기 조절 공급업",9,202105,2544,최병길,24168000000,20201231,4316000000,현대자동차,1903105768
1.61E+12,2.76E+11,20210326,51000000000,64008000000,일반회사,2.12E+11,대산그린에너지,,20180125,20180401,D35,"전기, 가스, 증기 및 공기 조절 공급업",9,202105,1291,김영욱,62286000000,20201231,14918000000,한화,1903708041
1.61E+12,19282000000,20210330,6000000000,6243000000,일반회사,13039000000,해모둠태양광,,20191223,20200203,D35,"전기, 가스, 증기 및 공기 조절 공급업",0,202105,2503,안상수,1188000000,20201231,273000000,한화,2103605070
1.61E+12,97000000,20210317,100000000,97000000,일반회사,,해쌀태양광,,20200806,20200901,D35,"전기, 가스, 증기 및 공기 조절 공급업",4,202105,2507,차태병,,20201231,-1000000,에스케이,2302704237
1.62E+12,76545000000,20210325,12136000000,50374000000,일반회사,26171000000,한화컴파운드,,19620625,20040102,C20,화학 물질 및 화학제품 제조업; 의약품 제외,132,202105,2489,오세원,1.54E+11,20201231,-1188000000,한화,370347
1.62E+12,1.60E+12,20210325,11866000000,1.01E+12,일반회사,5.84E+11,세메스,,19930104,19960301,C29,기타 기계 및 장비 제조업,2211,202105,1642,강창진,2.21E+12,20201231,2.02E+11,삼성,314528
1.62E+12,73562000000,20210329,8195000000,20510000000,일반회사,53052000000,천안기업,,19990601,19990601,L68,부동산업,3,202105,2223,강철원,6916000000,20201231,1879000000,유진,13012158
1.62E+12,4.73E+11,20210312,7290000000,2.27E+11,일반회사,2.46E+11,동원홈푸드,,19970124,20070310,C10,식료품 제조업,2245,202105,145,"김성용, 정문목, 강용수",1.34E+12,20201231,18982000000,동원,801984
1.62E+12,39498000000,20210331,2000000000,20869000000,일반회사,18629000000,영흥산업환경,,19970407,20201015,E38,"폐기물 수집, 운반, 처리 및 원료 재생업",60,202105,606,김충환,20203000000,20201231,1347000000,아이에스지주,109828
1.62E+12,61311000000,20210318,1210000000,41957000000,일반회사,19354000000,삼박엘에프티,,20000115,20091002,C20,화학 물질 및 화학제품 제조업; 의약품 제외,119,202105,1572,윤성택,85222000000,20201231,5479000000,롯데,172523
1.62E+12,5.19E+11,20210326,72923000000,65967000000,일반회사,4.53E+11,씨제이푸드빌,,20000607,20000701,I56,음식점 및 주점업,3447,202105,1719,김찬호,5.59E+11,20201231,37129000000,씨제이,145104
1.62E+12,14384000000,20210330,500000000,7349000000,일반회사,7035000000,송정,,20020228,20190515,G46,도매 및 상품 중개업,21,202105,360,박세용,8520000000,20201231,350000000,하이트진로,390555
1.62E+12,30260000000,20210329,42727000000,14639000000,일반회사,15621000000,에스케이모바일에너지,,20051115,20060101,C28,전기장비 제조업,299,202105,1829,강돈윤,53245000000,20201231,1560000000,에스케이,380157
1.62E+12,2.15E+11,20210312,50000000000,1.22E+11,일반회사,92921000000,그린나래,,20060213,20060401,R91,스포츠 및 오락관련 서비스업,152,202105,1166,이정윤,38025000000,20201231,8086000000,코오롱,388096
1.62E+12,48000000,20210331,200000000,-360000000,일반회사,408000000,영흥토건,,20080125,20201015,E38,"폐기물 수집, 운반, 처리 및 원료 재생업",8,202105,607,김충환,340000000,20201231,-46000000,아이에스지주,15058806
1.62E+12,44480000000,20210322,95991000000,18491000000,일반회사,25989000000,오씨아이스페셜티,,20090702,20090803,C20,화학 물질 및 화학제품 제조업; 의약품 제외,20,202105,2033,정창현,9059000000,20201231,-3670000000,오씨아이,13089695
1.62E+12,1941000000,20210331,600000000,560000000,일반회사,1381000000,서현관리,,20150107,20150107,L68,부동산업,4,202105,311,박종곤,4197000000,20201231,82000000,아이에스지주,1301302871
1.62E+12,1285000000,20210326,800000000,-3313000000,일반회사,4598000000,로보메디,,20150430,20180901,C31,기타 운송장비 제조업,1,202105,181,강귀덕,1867000000,20201231,-1556000000,엘지,1801309988
1.62E+12,3.53E+11,20210326,8800000000,1.54E+11,일반회사,1.99E+11,에스케이씨하이테크앤마케팅,,20071108,20170801,C26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",384,202105,1842,이용선,3.69E+11,20201231,-7840000000,에스케이,497396
1.62E+12,1.15E+11,20210318,5000000000,3911000000,일반회사,1.11E+11,천안북부일반산업단지,,20181127,20190101,L68,부동산업,8,202105,2224,김문수,,20201231,-785000000,코오롱,2102100927
1.62E+12,1000000000,20210319,1667000000,950000000,일반회사,50000000,천안풍세산업단지개발,,20191108,20200302,L68,부동산업,3,202105,2225,최성욱,,20201231,-670000000,태영,2103405848
1.62E+12,6.80E+11,20210315,5000000000,5.62E+11,일반회사,1.18E+11,포스코에스피에스,,20200402,20200501,C24,1차 금속 제조업,754,202105,968,김학용,6.52E+11,20201231,8389000000,포스코,2301409612
1.62E+12,997000000,20210324,990000000,986000000,일반회사,11000000,지앤피우드,,20201027,20201201,C16,목재 및 나무제품 제조업; 가구 제외,0,202105,762,이경로,,20201231,,엘에스,2303601245
1.62E+12,10000000,20210316,10000000,10000000,일반회사,0,빌드윈그린에너지태양광발전,,20201015,20201201,D35,"전기, 가스, 증기 및 공기 조절 공급업",1,202105,5,김선철,0,20201231,0,엘에스,2303506648
1.64E+12,15269000000,20210330,1938000000,12363000000,일반회사,2906000000,인선기업,,19961023,20190605,E38,"폐기물 수집, 운반, 처리 및 원료 재생업",41,202105,2110,"곽명헌, 임정혁",10219000000,20201231,867000000,아이에스지주,104640
1.64E+12,785000000,20210330,1200000000,-2985000000,일반회사,3770000000,아이앤에스,,20100617,20190605,E38,"폐기물 수집, 운반, 처리 및 원료 재생업",0,202105,1735,현상호,,20201231,-125000000,아이에스지주,17086163
1.64E+12,2313000000,20210312,27192000000,-11582000000,일반회사,13895000000,리뉴에너지,,20100722,20100722,D35,"전기, 가스, 증기 및 공기 조절 공급업",31,202105,1476,김정훈,3736000000,20201231,-3751000000,한국타이어,17033316
1.64E+12,9053000000,20210329,564000000,8357000000,일반회사,696000000,티지솔라넷,,20140716,20171001,D35,"전기, 가스, 증기 및 공기 조절 공급업",0,202105,2360,안상수,884000000,20201231,378000000,한화,23096411
1.65E+12,1.63E+12,20210331,1.60E+11,2.68E+11,일반회사,1.36E+12,보령엘엔지터미널,,20130227,20131001,H52,창고 및 운송관련 서비스업,99,202105,1540,김봉진,1.45E+11,20201231,26247000000,에스케이,19099714
1.65E+12,1.63E+12,20210331,1.60E+11,2.68E+11,일반회사,1.36E+12,보령엘엔지터미널,,20130227,20130501,H52,창고 및 운송관련 서비스업,99,202105,1541,김봉진,1.45E+11,20201231,26247000000,지에스,19099714
1.65E+12,112000000,20210331,700000000,105000000,일반회사,7000000,해니건설,,20150107,20150107,L68,부동산업,1,202105,2499,남병옥,,20201231,-36000000,아이에스지주,1301302786
1.65E+12,1.64E+11,20210325,24000000000,79432000000,일반회사,84596000000,스테코,,19950630,19950630,C26,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",731,202105,1671,박영우,4.13E+11,20201231,9295000000,삼성,39224
1.65E+12,244000000,20210331,50000000,-442000000,일반회사,686000000,조치원환경,,20070329,20201015,E38,"폐기물 수집, 운반, 처리 및 원료 재생업",12,202105,745,김한식,708000000,20201231,-63000000,아이에스지주,15057814
1.65E+12,1.51E+11,20210326,25000000000,1.25E+11,일반회사,25833000000,에스케이트리켐,,20160727,20160901,C20,화학 물질 및 화학제품 제조업; 의약품 제외,131,202105,1865,박기선,1.51E+11,20201231,48912000000,에스케이,1803105424
